"Brandon Bolden, NE",@NYJ,28th,5,0,0,0,0,0,0,0,0,0,3000,0,Sun 1:00,,,,,,,,,,,,,
"Mack Brown, Was",SF,30th,1,6,27,0,0,0,0,0,0,2.7,3000,0.9,Sun 1:00,,,,,,,,,,,,,
"Michael Burton, Chi",@Bal,21st,5,1,7,0,0,0,0,0,0,0.1,3000,0.05,Sun 1:00,,,,,,,,,,,,,
"Travaris Cadet, NYJ",NE,32nd,2,0,0,0,0,0,0,0,0,0,3000,0,Sun 1:00,,,,,,,,,,,,,
"Derrick Coleman, Atl",Mia,9th,4,0,0,0,1,11,0,0,0,0.5,3000,0.17,Sun 1:00,,,,,,,,,,,,,
"Benny Cunningham, Chi",@Bal,21st,4,6,30,0,5,66,1,0,0,5.2,3000,1.72,Sun 1:00,,,,,,,,,,,,,
"Justin Davis, LA",@Jax,23rd,2,1,1,0,0,0,0,0,0,0.1,3000,0.02,Sun 4:05,,,,,,,,,,,,,
"Matt Dayes, Cle",@Hou,12th,5,4,9,0,2,9,0,0,0,0.8,3000,0.25,Sun 1:00,,,,,,,,,,,,,
"James Develin, NE",@NYJ,28th,5,0,0,0,3,20,0,0,0,1,3000,0.33,Sun 1:00,,,,,,,,,,,,,
"Lance Dunbar, LA",@Jax,23rd,--,--,--,--,--,--,--,--,--,0,3000,0,Sun 4:05,,,,,,,,,,,,,
"Trey Edmunds, NO",Det,20th,4,0,0,0,0,0,0,0,0,0,3000,0,Sun 1:00,,,,,,,,,,,,,
"Austin Ekeler, LAC",@Oak,18th,5,5,35,1,8,75,0,0,0,5,3000,1.67,Sun 4:25,,,,,,,,,,,,,
"David Fluellen, Ten",Ind,10th,5,4,21,0,0,0,0,0,0,0.4,3000,0.14,Mon 8:30,,,,,,,,,,,,,
"D.J. Foster, Ari",TB,17th,--,--,--,--,--,--,--,--,--,0,3000,0,Sun 4:05,,,,,,,,,,,,,
"Jalston Fowler, Ten",Ind,10th,5,1,3,1,0,0,0,0,0,1.3,3000,0.42,Mon 8:30,,,,,,,,,,,,,
"Tion Green, Det",@NO,29th,--,--,--,--,--,--,--,--,--,0,3000,0,Sun 1:00,,,,,,,,,,,,,
"C.J. Ham, Min",GB,19th,5,2,1,1,2,23,0,0,0,2.1,3000,0.69,Sun 1:00,,,,,,,,,,,,,
"Brian Hill, Atl",Mia,9th,1,0,0,0,0,0,0,0,0,0,3000,0,Sun 1:00,,,,,,,,,,,,,
"Akeem Hunt, KC",Pit,31st,4,0,0,0,0,0,0,0,0,0,3000,0,Sun 4:25,,,,,,,,,,,,,
"Andy Janovich, Den",NYG,22nd,4,1,2,0,0,0,0,0,0,0.1,3000,0.02,Sun 8:30,,,,,,,,,,,,,
"Matt Jones, Ind",@Ten,13th,2,5,14,0,0,0,0,0,0,0.7,3000,0.23,Mon 8:30,,,,,,,,,,,,,
"Kyle Juszczyk, SF",@Was,15th,5,3,11,0,8,80,1,0,0,4.6,3000,1.54,Sun 1:00,,,,,,,,,,,,,
"Zach Line, NO",Det,20th,--,--,--,--,--,--,--,--,--,0,3000,0,Sun 1:00,,,,,,,,,,,,,
"T.J. Logan, Ari",TB,17th,--,--,--,--,--,--,--,--,--,0,3000,0,Sun 4:05,,,,,,,,,,,,,
"Taquan Mizzell, Chi",@Bal,21st,--,--,--,--,--,--,--,--,--,0,3000,0,Sun 1:00,,,,,,,,,,,,,
"Raheem Mostert, SF",@Was,15th,5,5,14,0,0,0,0,1,1,0.1,3000,0.03,Sun 1:00,,,,,,,,,,,,,
"Roosevelt Nix, Pit",@KC,3rd,5,0,0,0,0,0,0,0,0,0,3000,0,Sun 4:25,,,,,,,,,,,,,
"Jamize Olawale, Oak",LAC,27th,3,3,15,0,2,13,0,0,0,1.6,3000,0.53,Sun 4:25,,,,,,,,,,,,,
